csi_entry	27	collect	csi_intermediate
csi_entry	28	collect	csi_intermediate
csi_entry	29	collect	csi_intermediate
csi_entry	2A	collect	csi_intermediate
csi_entry	2B	collect	csi_intermediate
csi_entry	2C	collect	csi_intermediate
csi_entry	2D	collect	csi_intermediate
csi_entry	2E	collect	csi_intermediate
csi_entry	2F	collect	csi_intermediate
csi_entry	30	param	csi_param
csi_entry	31	param	csi_param
csi_entry	32	param	csi_param
csi_entry	33	param	csi_param
csi_entry	34	param	csi_param
csi_entry	35	param	csi_param
csi_entry	36	param	csi_param
csi_entry	37	param	csi_param
csi_entry	38	param	csi_param
csi_entry	39	param	csi_param
csi_entry	3A	-	csi_ignore
csi_entry	3B	param	csi_param
csi_entry	3C	collect	csi_param
csi_entry	3D	collect	csi_param
csi_entry	3E	collect	csi_param
csi_entry	3F	collect	csi_param
csi_entry	40	csi_dispatch	ground
csi_entry	41	csi_dispatch	ground
csi_entry	42	csi_dispatch	ground
csi_entry	43	csi_dispatch	ground
csi_entry	44	csi_dispatch	ground
csi_entry	45	csi_dispatch	ground
csi_entry	46	csi_dispatch	ground
csi_entry	47	csi_dispatch	ground
csi_entry	48	csi_dispatch	ground
csi_entry	49	csi_dispatch	ground
csi_entry	4A	csi_dispatch	ground
csi_entry	4B	csi_dispatch	ground
csi_entry	4C	csi_dispatch	ground
csi_entry	4D	csi_dispatch	ground
csi_entry	4E	csi_dispatch	ground
csi_entry	4F	csi_dispatch	ground
csi_entry	50	csi_dispatch	ground
csi_entry	51	csi_dispatch	ground
csi_entry	52	csi_dispatch	ground
csi_entry	53	csi_dispatch	ground
csi_entry	54	csi_dispatch	ground
csi_entry	55	csi_dispatch	ground
csi_entry	56	csi_dispatch	ground
csi_entry	57	csi_dispatch	ground
csi_entry	58	csi_dispatch	ground
csi_entry	59	csi_dispatch	ground
csi_entry	5A	csi_dispatch	ground
csi_entry	5B	csi_dispatch	ground
csi_entry	5C	csi_dispatch	ground
csi_entry	5D	csi_dispatch	ground
csi_entry	5E	csi_dispatch	ground
csi_entry	5F	csi_dispatch	ground
csi_entry	60	csi_dispatch	ground
csi_entry	61	csi_dispatch	ground
csi_entry	62	csi_dispatch	ground
csi_entry	63	csi_dispatch	ground
csi_entry	64	csi_dispatch	ground
csi_entry	65	csi_dispatch	ground
csi_entry	66	csi_dispatch	ground
csi_entry	67	csi_dispatch	ground
csi_entry	68	csi_dispatch	ground
csi_entry	69	csi_dispatch	ground
csi_entry	6A	csi_dispatch	ground
csi_entry	6B	csi_dispatch	ground
csi_entry	6C	csi_dispatch	ground
csi_entry	6D	csi_dispatch	ground
csi_entry	6E	csi_dispatch	ground
csi_entry	6F	csi_dispatch	ground
csi_entry	70	csi_dispatch	ground
csi_entry	71	csi_dispatch	ground
csi_entry	72	csi_dispatch	ground
csi_entry	73	csi_dispatch	ground
csi_entry	74	csi_dispatch	ground
csi_entry	75	csi_dispatch	ground
csi_entry	76	csi_dispatch	ground
csi_entry	77	csi_dispatch	ground
csi_entry	78	csi_dispatch	ground
csi_entry	79	csi_dispatch	ground
csi_entry	7A	csi_dispatch	ground
csi_entry	7B	csi_dispatch	ground
csi_entry	7C	csi_dispatch	ground
csi_entry	7D	csi_dispatch	ground
csi_entry	7E	csi_dispatch	ground
csi_entry	7F	ignore	.
